"2023-10-20 at 0:27"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-10-20	0:35:41	-2.22026e1	-1.78141e-2	-2.73149e2	5.16134e1	7.11360e1	-4.6435594e-3	-1.4221668e-4	2.4137239e1	7.6653928e-1	
2023-10-20	0:35:42	-2.22026e1	-1.78141e-2	-2.73149e2	5.16134e1	7.11360e1	-4.6435594e-3	-1.4221668e-4	2.4137239e1	7.6653928e-1	
2023-10-20	0:35:42	-2.22489e1	-1.92501e-2	-2.73149e2	5.16234e1	7.11187e1	-4.6521425e-3	-1.5366077e-4	2.4138078e1	7.5573987e-1	
2023-10-20	0:35:43	-2.25995e1	-8.87561e-3	-2.73149e2	5.16201e1	7.11532e1	-4.7298669e-3	-7.0810317e-5	2.4126329e1	7.5793547e-1	
2023-10-20	0:35:43	-2.21144e1	-2.36775e-2	-2.73149e2	5.16167e1	7.11547e1	-4.6259164e-3	-1.8918514e-4	2.4182558e1	7.6219472e-1	
2023-10-20	0:35:44	-2.21415e1	-3.11646e-2	-2.73149e2	5.16134e1	7.11409e1	-4.6308040e-3	-2.4914741e-4	2.4162416e1	7.6861543e-1	
2023-10-20	0:35:44	-2.22673e1	-2.28388e-2	-2.73149e2	5.16101e1	7.11227e1	-4.6565532e-3	-1.8239021e-4	2.4165773e1	7.7264242e-1	
2023-10-20	0:35:45	-2.22673e1	-2.28388e-2	-2.73149e2	5.16101e1	7.11227e1	-4.6565532e-3	-1.8239021e-4	2.4165773e1	7.7264242e-1	
2023-10-20	0:35:45	-2.25666e1	-1.40827e-2	-2.73149e2	5.16134e1	7.11539e1	-4.7229528e-3	-1.1241436e-4	2.4133043e1	7.5661993e-1	
2023-10-20	0:35:46	-2.19520e1	-1.76302e-2	-2.73149e2	5.16134e1	7.11559e1	-4.5912265e-3	-1.4078617e-4	2.4137239e1	7.6127138e-1	
2023-10-20	0:35:46	-2.19166e1	-2.51392e-2	-2.73149e2	5.16134e1	7.11449e1	-4.5828819e-3	-2.0086765e-4	2.4148988e1	7.5926833e-1	
2023-10-20	0:35:47	-2.24519e1	-1.57096e-2	-2.73149e2	5.16168e1	7.11472e1	-4.6977996e-3	-1.2540817e-4	2.4151506e1	7.6837973e-1	
2023-10-20	0:35:47	-2.20047e1	-1.48946e-2	-2.73149e2	5.16167e1	7.11227e1	-4.6001672e-3	-1.1885166e-4	2.4143953e1	7.6976356e-1	
2023-10-20	0:35:48	-2.20047e1	-1.48946e-2	-2.73149e2	5.16167e1	7.11227e1	-4.6001672e-3	-1.1885166e-4	2.4143953e1	7.6976356e-1	
2023-10-20	0:35:48	-2.27314e1	-1.92241e-2	-2.73149e2	5.16168e1	7.11582e1	-4.7585964e-3	-1.5354156e-4	2.4133882e1	7.5281405e-1	
2023-10-20	0:35:49	-2.22369e1	-1.58549e-2	-2.73149e2	5.16201e1	7.11647e1	-4.6528577e-3	-1.2660026e-4	2.4138078e1	7.6622247e-1	
2023-10-20	0:35:49	-2.15403e1	-1.95585e-2	-2.73149e2	5.16134e1	7.11332e1	-4.5014619e-3	-1.5616416e-4	2.4143953e1	7.6774797e-1	
2023-10-20	0:35:50	-2.24186e1	-2.30177e-2	-2.73149e2	5.16168e1	7.11237e1	-4.6889781e-3	-1.8382072e-4	2.4144792e1	7.6390700e-1	
2023-10-20	0:35:50	-2.30583e1	-1.88723e-2	-2.73149e2	5.16134e1	7.11360e1	-4.8272609e-3	-1.5068054e-4	2.4153184e1	7.6566801e-1	
2023-10-20	0:35:51	-2.30583e1	-1.88723e-2	-2.73149e2	5.16134e1	7.11360e1	-4.8272609e-3	-1.5068054e-4	2.4153184e1	7.6566801e-1	
2023-10-20	0:35:51	-2.20716e1	-2.18281e-2	-2.73149e2	5.16134e1	7.11164e1	-4.6141147e-3	-1.7428398e-4	2.4143114e1	7.5247802e-1	
2023-10-20	0:35:52	-2.22749e1	-1.46770e-2	-2.73149e2	5.16168e1	7.11652e1	-4.6610832e-3	-1.1718273e-4	2.4108705e1	7.5025806e-1	
2023-10-20	0:35:52	-2.19442e1	-2.27193e-2	-2.73149e2	5.16168e1	7.11722e1	-4.5906305e-3	-1.8155574e-4	2.4180879e1	7.6624279e-1	
2023-10-20	0:35:53	-2.19847e1	-2.77026e-2	-2.73149e2	5.16168e1	7.11347e1	-4.5967102e-3	-2.2137165e-4	2.4151506e1	7.6860880e-1	
2023-10-20	0:35:53	-2.25165e1	-1.84150e-2	-2.73149e2	5.16168e1	7.11182e1	-4.7096014e-3	-1.4698505e-4	2.4130525e1	7.6444444e-1	
2023-10-20	0:35:54	-2.25165e1	-1.84150e-2	-2.73149e2	5.16168e1	7.11182e1	-4.7096014e-3	-1.4698505e-4	2.4130525e1	7.6444444e-1	
2023-10-20	0:35:54	-2.21081e1	-2.87036e-2	-2.73149e2	5.16134e1	7.11600e1	-4.6249628e-3	-2.2947788e-4	2.4120454e1	7.5808377e-1	
2023-10-20	0:35:55	-2.19432e1	-2.32167e-2	-2.73149e2	5.16134e1	7.11522e1	-4.5890808e-3	-1.8548965e-4	2.4116258e1	7.7310471e-1	
2023-10-20	0:35:55	-2.22461e1	-2.48383e-2	-2.73149e2	5.16134e1	7.11115e1	-4.6511888e-3	-1.9836425e-4	2.4151506e1	7.7016730e-1	
2023-10-20	0:35:56	-2.22423e1	-2.42279e-2	-2.73149e2	5.16167e1	7.11119e1	-4.6503543e-3	-1.9347667e-4	2.4144792e1	7.5962848e-1	
2023-10-20	0:35:56	-2.17945e1	-1.35327e-2	-2.73149e2	5.16134e1	7.11442e1	-4.5566558e-3	-1.0800361e-4	2.4183397e1	7.5321788e-1	
2023-10-20	0:35:57	-2.17945e1	-1.35327e-2	-2.73149e2	5.16134e1	7.11442e1	-4.5566558e-3	-1.0800361e-4	2.4183397e1	7.5321788e-1	
2023-10-20	0:35:57	-2.17832e1	-2.28370e-2	-2.73149e2	5.16168e1	7.11299e1	-4.5531988e-3	-1.8239021e-4	2.4164934e1	7.7189946e-1	
2023-10-20	0:35:58	-2.22765e1	-2.37808e-2	-2.73149e2	5.16201e1	7.11135e1	-4.6577453e-3	-1.8990039e-4	2.4134721e1	7.5364856e-1	
2023-10-20	0:35:58	-2.26824e1	-1.79869e-2	-2.73149e2	5.16168e1	7.11604e1	-4.7482252e-3	-1.4364719e-4	2.4166612e1	7.5253415e-1	
2023-10-20	0:35:59	-2.18675e1	-1.67332e-2	-2.73149e2	5.16134e1	7.11679e1	-4.5739412e-3	-1.3363361e-4	2.4144792e1	7.6431937e-1	
2023-10-20	0:35:59	-2.13539e1	-1.65919e-2	-2.73149e2	5.16134e1	7.11347e1	-4.4616460e-3	-1.3244152e-4	2.4124650e1	7.6788139e-1	
2023-10-20	0:36:00	-2.13539e1	-1.65919e-2	-2.73149e2	5.16134e1	7.11347e1	-4.4616460e-3	-1.3244152e-4	2.4124650e1	7.6788139e-1	
2023-10-20	0:36:00	-2.28642e1	-1.72735e-2	-2.73149e2	5.16168e1	7.11527e1	-4.7867298e-3	-1.3792514e-4	2.4178361e1	7.6120715e-1	
2023-10-20	0:36:01	-2.22140e1	-2.53468e-2	-2.73149e2	5.16134e1	7.11470e1	-4.6467781e-3	-2.0253658e-4	2.4151506e1	7.6759290e-1	
2023-10-20	0:36:01	-2.19828e1	-2.64408e-2	-2.73149e2	5.16134e1	7.11259e1	-4.5957565e-3	-2.1123886e-4	2.4156541e1	7.6047296e-1	
2023-10-20	0:36:02	-2.22849e1	-1.61283e-2	-2.73149e2	5.16134e1	7.11407e1	-4.6615600e-3	-1.2874603e-4	2.4142274e1	7.6096544e-1	
2023-10-20	0:36:02	-2.22967e1	-1.74697e-2	-2.73149e2	5.16168e1	7.11429e1	-4.6641826e-3	-1.3947486e-4	2.4174165e1	7.6737184e-1	
2023-10-20	0:36:03	-2.22967e1	-1.74697e-2	-2.73149e2	5.16168e1	7.11429e1	-4.6641826e-3	-1.3947486e-4	2.4174165e1	7.6737184e-1	
2023-10-20	0:36:03	-2.18961e1	-1.79438e-2	-2.73149e2	5.16168e1	7.11542e1	-4.5790672e-3	-1.4328956e-4	2.4128847e1	7.5622882e-1	
2023-10-20	0:36:04	-2.17255e1	-2.17569e-2	-2.73149e2	5.16168e1	7.11552e1	-4.5425891e-3	-1.7380714e-4	2.4126329e1	7.6325011e-1	
2023-10-20	0:36:04	-2.23572e1	-1.60095e-2	-2.73149e2	5.16134e1	7.11390e1	-4.6769380e-3	-1.2779235e-4	2.4127168e1	7.6136226e-1	
2023-10-20	0:36:05	-2.23572e1	-1.60095e-2	-2.73149e2	5.16134e1	7.11390e1	-4.6769380e-3	-1.2779235e-4	2.4127168e1	7.6136226e-1	
2023-10-20	0:36:05	-2.21068e1	-1.67100e-2	-2.73149e2	5.16168e1	7.11405e1	-4.6232938e-3	-1.3339519e-4	2.4117097e1	7.5430850e-1	
2023-10-20	0:36:06	-2.21068e1	-1.67100e-2	-2.73149e2	5.16168e1	7.11405e1	-4.6232938e-3	-1.3339519e-4	2.4117097e1	7.5430850e-1	
2023-10-20	0:36:06	-2.17082e1	-2.14260e-2	-2.73149e2	5.16134e1	7.11654e1	-4.5396089e-3	-1.7118453e-4	2.4115419e1	7.6613740e-1	
2023-10-20	0:36:07	-2.17400e1	-2.22692e-2	-2.73149e2	5.16168e1	7.11360e1	-4.5443773e-3	-1.7786026e-4	2.4154863e1	7.7419619e-1	
2023-10-20	0:36:07	-2.24132e1	-3.00043e-2	-2.73149e2	5.16201e1	7.11087e1	-4.6867132e-3	-2.3972988e-4	2.4180040e1	7.7502608e-1	
2023-10-20	0:36:08	-2.23463e1	-2.21452e-2	-2.73149e2	5.16167e1	7.11035e1	-4.6720504e-3	-1.7678737e-4	2.4143953e1	7.5405178e-1	
2023-10-20	0:36:08	-2.25617e1	-1.15601e-2	-2.73149e2	5.16168e1	7.11647e1	-4.7225952e-3	-9.2267990e-5	2.4121294e1	7.4210934e-1	
2023-10-20	0:36:09	-2.25617e1	-1.15601e-2	-2.73149e2	5.16168e1	7.11647e1	-4.7225952e-3	-9.2267990e-5	2.4121294e1	7.4210934e-1	
2023-10-20	0:36:09	-2.14628e1	-2.84983e-2	-2.73149e2	5.16201e1	7.11914e1	-4.4887065e-3	-2.2792816e-4	2.4138078e1	7.6504521e-1	
2023-10-20	0:36:10	-2.19026e1	-2.93645e-2	-2.73149e2	5.16134e1	7.11437e1	-4.5797824e-3	-2.3472309e-4	2.4113740e1	7.7315092e-1	
2023-10-20	0:36:10	-2.28904e1	-2.10983e-2	-2.73149e2	5.16134e1	7.11155e1	-4.7897100e-3	-1.6844272e-4	2.4153184e1	7.7215914e-1	
2023-10-20	0:36:11	-2.24505e1	-1.64335e-2	-2.73149e2	5.16134e1	7.11104e1	-4.6949386e-3	-1.3113021e-4	2.4124650e1	7.6149444e-1	
2023-10-20	0:36:11	-2.23200e1	-1.78283e-2	-2.73149e2	5.16168e1	7.11395e1	-4.6689510e-3	-1.4233589e-4	2.4113740e1	7.5016632e-1	
2023-10-20	0:36:12	-2.23200e1	-1.78283e-2	-2.73149e2	5.16168e1	7.11395e1	-4.6689510e-3	-1.4233589e-4	2.4113740e1	7.5016632e-1	
2023-10-20	0:36:12	-2.14538e1	-1.71075e-2	-2.73149e2	5.16167e1	7.11612e1	-4.4847726e-3	-1.3661384e-4	2.4143953e1	7.6765756e-1	
2023-10-20	0:36:13	-2.16404e1	-1.59365e-2	-2.73149e2	5.16134e1	7.11320e1	-4.5228004e-3	-1.2719631e-4	2.4160737e1	7.6799731e-1	
2023-10-20	0:36:13	-2.24952e1	-1.52513e-2	-2.73149e2	5.16101e1	7.11275e1	-4.7057867e-3	-1.2171268e-4	2.4151506e1	7.5937385e-1	
2023-10-20	0:36:14	-2.26343e1	-1.40246e-2	-2.73149e2	5.16168e1	7.11467e1	-4.7369003e-3	-1.1193752e-4	2.4139757e1	7.6623830e-1	
2023-10-20	0:36:14	-2.20450e1	-1.73373e-2	-2.73149e2	5.16167e1	7.11357e1	-4.6097040e-3	-1.3840198e-4	2.4121294e1	7.6759295e-1	
2023-10-20	0:36:15	-2.20450e1	-1.73373e-2	-2.73149e2	5.16167e1	7.11357e1	-4.6097040e-3	-1.3840198e-4	2.4121294e1	7.6759295e-1	
2023-10-20	0:36:15	-2.30221e1	-1.73209e-2	-2.73149e2	5.16168e1	7.11419e1	-4.8198699e-3	-1.3828277e-4	2.4137239e1	7.6315851e-1	
2023-10-20	0:36:16	-2.20384e1	-2.23581e-2	-2.73149e2	5.16101e1	7.11357e1	-4.6083927e-3	-1.7857551e-4	2.4128007e1	7.6560854e-1	
2023-10-20	0:36:16	-2.15604e1	-1.43556e-2	-2.73149e2	5.16168e1	7.11322e1	-4.5056343e-3	-1.1456012e-4	2.4143953e1	7.6025576e-1	
2023-10-20	0:36:17	-2.25423e1	-1.46664e-2	-2.73149e2	5.16168e1	7.11442e1	-4.7169923e-3	-1.1706352e-4	2.4127168e1	7.6008958e-1	
2023-10-20	0:36:17	-2.21392e1	-2.02840e-2	-2.73149e2	5.16201e1	7.11509e1	-4.6309232e-3	-1.6200542e-4	2.4168291e1	7.5999221e-1	
2023-10-20	0:36:18	-2.21392e1	-2.02840e-2	-2.73149e2	5.16201e1	7.11509e1	-4.6309232e-3	-1.6200542e-4	2.4168291e1	7.5999221e-1	
2023-10-20	0:36:18	-2.23204e1	-1.28194e-2	-2.73149e2	5.16134e1	7.11289e1	-4.6683549e-3	-1.0228157e-4	2.4145631e1	7.5963983e-1	
2023-10-20	0:36:19	-2.22211e1	-1.00701e-2	-2.73149e2	5.16134e1	7.11490e1	-4.6484470e-3	-8.0347061e-5	2.4124650e1	7.5828561e-1	
2023-10-20	0:36:19	-2.18636e1	-1.79896e-2	-2.73149e2	5.16134e1	7.11492e1	-4.5717954e-3	-1.4364719e-4	2.4143114e1	7.6271271e-1	
2023-10-20	0:36:20	-2.22012e1	-2.03611e-2	-2.73149e2	5.16134e1	7.11402e1	-4.6435594e-3	-1.6260147e-4	2.4139757e1	7.5988626e-1	
2023-10-20	0:36:20	-2.24507e1	-1.01003e-2	-2.73149e2	5.16134e1	7.11467e1	-4.6975612e-3	-8.0585479e-5	2.4136400e1	7.6408824e-1	
2023-10-20	0:36:21	-2.24507e1	-1.01003e-2	-2.73149e2	5.16134e1	7.11467e1	-4.6975612e-3	-8.0585479e-5	2.4136400e1	7.6408824e-1	
2023-10-20	0:36:21	-2.18511e1	-1.76952e-2	-2.73149e2	5.16134e1	7.11342e1	-4.5680999e-3	-1.4126300e-4	2.4113740e1	7.5887584e-1	
2023-10-20	0:36:22	-2.18959e1	-1.42030e-2	-2.73149e2	5.16134e1	7.11487e1	-4.5787096e-3	-1.1336803e-4	2.4133043e1	7.6645035e-1	
2023-10-20	0:36:22	-2.20364e1	-2.13764e-2	-2.73149e2	5.16134e1	7.11322e1	-4.6076774e-3	-1.7070770e-4	2.4149827e1	7.6327180e-1	
2023-10-20	0:36:23	-2.26325e1	-1.77544e-2	-2.73149e2	5.16167e1	7.11369e1	-4.7358274e-3	-1.4173984e-4	2.4139757e1	7.5420355e-1	
2023-10-20	0:36:23	-2.24490e1	-1.04267e-2	-2.73149e2	5.16134e1	7.11604e1	-4.6981573e-3	-8.3208084e-5	2.4109544e1	7.4953823e-1	
2023-10-20	0:36:24	-2.24490e1	-1.04267e-2	-2.73149e2	5.16134e1	7.11604e1	-4.6981573e-3	-8.3208084e-5	2.4109544e1	7.4953823e-1	
2023-10-20	0:36:24	-2.17568e1	-1.48013e-2	-2.73149e2	5.16134e1	7.11402e1	-4.5483112e-3	-1.1813640e-4	2.4143953e1	7.7423324e-1	
2023-10-20	0:36:25	-2.24008e1	-1.78509e-2	-2.73149e2	5.16168e1	7.11084e1	-4.6840906e-3	-1.4245510e-4	2.4158220e1	7.6891226e-1	
2023-10-20	0:36:25	-2.24080e1	-1.07016e-2	-2.73149e2	5.16134e1	7.11179e1	-4.6863555e-3	-8.5353851e-5	2.4138078e1	7.5644202e-1	
2023-10-20	0:36:26	-2.22092e1	-7.44191e-3	-2.73149e2	5.16101e1	7.11539e1	-4.6463012e-3	-5.9366226e-5	2.4133043e1	7.5201148e-1	
2023-10-20	0:36:26	-2.20721e1	-2.16332e-2	-2.73149e2	5.16134e1	7.11697e1	-4.6179294e-3	-1.7285346e-4	2.4155702e1	7.6728825e-1	
2023-10-20	0:36:27	-2.20721e1	-2.16332e-2	-2.73149e2	5.16134e1	7.11697e1	-4.6179294e-3	-1.7285346e-4	2.4155702e1	7.6728825e-1	
2023-10-20	0:36:27	-2.26514e1	-1.48184e-2	-2.73149e2	5.16134e1	7.11297e1	-4.7394037e-3	-1.1825561e-4	2.4142274e1	7.5483870e-1	
2023-10-20	0:36:28	-2.24379e1	-1.59317e-2	-2.73149e2	5.16168e1	7.11542e1	-4.6952962e-3	-1.2719631e-4	2.4127168e1	7.5557184e-1	
2023-10-20	0:36:28	-2.18044e1	-1.87463e-2	-2.73149e2	5.16168e1	7.11625e1	-4.5599937e-3	-1.4972686e-4	2.4128007e1	7.6373219e-1	
2023-10-20	0:36:29	-2.23134e1	-1.94225e-2	-2.73149e2	5.16168e1	7.11409e1	-4.6676397e-3	-1.5509128e-4	2.4117097e1	7.5187377e-1	
2023-10-20	0:36:29	-2.26577e1	-7.97808e-3	-2.73149e2	5.16134e1	7.11670e1	-4.7434568e-3	-6.3657760e-5	2.4118776e1	7.5657134e-1	
2023-10-20	0:36:30	-2.26577e1	-7.97808e-3	-2.73149e2	5.16134e1	7.11670e1	-4.7434568e-3	-6.3657760e-5	2.4118776e1	7.5657134e-1	
2023-10-20	0:36:30	-2.20817e1	-2.26598e-2	-2.73149e2	5.16201e1	7.11259e1	-4.6168565e-3	-1.8095970e-4	2.4143114e1	7.6709928e-1	
2023-10-20	0:36:31	-2.20176e1	-2.18414e-2	-2.73149e2	5.16167e1	7.11224e1	-4.6029090e-3	-1.7440319e-4	2.4122133e1	7.6411695e-1	
2023-10-20	0:36:31	-2.21904e1	-1.30426e-2	-2.73149e2	5.16168e1	7.11332e1	-4.6406984e-3	-1.0406970e-4	2.4148988e1	7.6322574e-1	
2023-10-20	0:36:32	-2.22070e1	-6.80187e-3	-2.73149e2	5.16168e1	7.11334e1	-4.6442747e-3	-5.4240226e-5	2.4183397e1	7.6177892e-1	
2023-10-20	0:36:32	-2.23255e1	-1.08768e-2	-2.73149e2	5.16134e1	7.11442e1	-4.6705007e-3	-8.6784362e-5	2.4148149e1	7.5779910e-1	
2023-10-20	0:36:33	-2.23255e1	-1.08768e-2	-2.73149e2	5.16134e1	7.11442e1	-4.6705007e-3	-8.6784362e-5	2.4148149e1	7.5779910e-1	
2023-10-20	0:36:33	-2.21050e1	-2.19426e-2	-2.73149e2	5.16101e1	7.11309e1	-4.6223402e-3	-1.7523765e-4	2.4155702e1	7.6646499e-1	
2023-10-20	0:36:34	-2.27881e1	-1.57134e-2	-2.73149e2	5.16101e1	7.11285e1	-4.7687292e-3	-1.2540817e-4	2.4119615e1	7.5611929e-1	
2023-10-20	0:36:34	-2.22410e1	-1.31128e-2	-2.73149e2	5.16134e1	7.11559e1	-4.6532154e-3	-1.0466575e-4	2.4139757e1	7.5364999e-1	
2023-10-20	0:36:35	-2.15157e1	-2.06081e-2	-2.73149e2	5.16168e1	7.11625e1	-4.4981241e-3	-1.6462802e-4	2.4154863e1	7.7134103e-1	
2023-10-20	0:36:35	-2.18541e1	-1.89977e-2	-2.73149e2	5.16234e1	7.11149e1	-4.5672655e-3	-1.5163421e-4	2.4170808e1	7.7851028e-1	
2023-10-20	0:36:36	-2.27404e1	-9.07829e-3	-2.73149e2	5.16168e1	7.10850e1	-4.7552585e-3	-7.2360038e-5	2.4173326e1	7.6126379e-1	
2023-10-20	0:36:36	-2.27404e1	-9.07829e-3	-2.73149e2	5.16168e1	7.10850e1	-4.7552585e-3	-7.2360038e-5	2.4173326e1	7.6126379e-1	
2023-10-20	0:36:37	-2.10281e1	-2.22487e-2	-2.73149e2	5.16168e1	7.12015e1	-4.3963193e-3	-1.7786026e-4	2.4118776e1	7.4675159e-1	
2023-10-20	0:36:37	-2.15108e1	-2.47065e-2	-2.73149e2	5.16201e1	7.11924e1	-4.4990777e-3	-1.9752979e-4	2.4134721e1	7.6091308e-1	
2023-10-20	0:36:38	-2.19560e1	-2.42735e-2	-2.73149e2	5.16167e1	7.11530e1	-4.5918226e-3	-1.9395351e-4	2.4120454e1	7.7578592e-1	
2023-10-20	0:36:38	-2.18997e1	-1.80742e-2	-2.73149e2	5.16134e1	7.11094e1	-4.5768022e-3	-1.4424324e-4	2.4138917e1	7.6649980e-1	
2023-10-20	0:36:39	-2.18997e1	-1.80742e-2	-2.73149e2	5.16134e1	7.11094e1	-4.5768022e-3	-1.4424324e-4	2.4138917e1	7.6649980e-1	
2023-10-20	0:36:39	-2.20505e1	-1.40582e-2	-2.73149e2	5.16134e1	7.11267e1	-4.6103000e-3	-1.1217594e-4	2.4148149e1	7.6614351e-1	
2023-10-20	0:36:40	-2.25690e1	-2.17649e-2	-2.73149e2	5.16101e1	7.11275e1	-4.7216415e-3	-1.7380714e-4	2.4119615e1	7.5921864e-1	
2023-10-20	0:36:40	-2.25763e1	-1.96591e-2	-2.73149e2	5.16101e1	7.11460e1	-4.7245025e-3	-1.5699863e-4	2.4152345e1	7.5850629e-1	
2023-10-20	0:36:41	-2.20094e1	-1.97167e-2	-2.73149e2	5.16168e1	7.11545e1	-4.6033859e-3	-1.5747547e-4	2.4132204e1	7.6178879e-1	
2023-10-20	0:36:41	-2.22983e1	-1.43233e-2	-2.73149e2	5.16168e1	7.11447e1	-4.6646595e-3	-1.1432170e-4	2.4142274e1	7.5857429e-1	
2023-10-20	0:36:42	-2.22983e1	-1.43233e-2	-2.73149e2	5.16168e1	7.11447e1	-4.6646595e-3	-1.1432170e-4	2.4142274e1	7.5857429e-1	
2023-10-20	0:36:42	-2.21887e1	-1.70571e-2	-2.73149e2	5.16168e1	7.11229e1	-4.6396255e-3	-1.3613700e-4	2.4170808e1	7.7016549e-1	
2023-10-20	0:36:43	-2.23054e1	-2.00691e-2	-2.73149e2	5.16168e1	7.11197e1	-4.6644210e-3	-1.6021728e-4	2.4134721e1	7.5616588e-1	
2023-10-20	0:36:43	-2.23798e1	-1.73164e-2	-2.73149e2	5.16134e1	7.11597e1	-4.6832561e-3	-1.3828277e-4	2.4112901e1	7.5315642e-1	
2023-10-20	0:36:44	-2.21952e1	-1.64205e-2	-2.73149e2	5.16168e1	7.11677e1	-4.6441555e-3	-1.3113021e-4	2.4122972e1	7.6683378e-1	
2023-10-20	0:36:44	-2.24838e1	-1.36546e-2	-2.73149e2	5.16168e1	7.11315e1	-4.7035217e-3	-1.0895729e-4	2.4117097e1	7.6479964e-1	
2023-10-20	0:36:45	-2.24838e1	-1.36546e-2	-2.73149e2	5.16168e1	7.11315e1	-4.7035217e-3	-1.0895729e-4	2.4117097e1	7.6479964e-1	
2023-10-20	0:36:45	-2.26107e1	-6.80005e-3	-2.73149e2	5.16167e1	7.11524e1	-4.7322511e-3	-5.4240226e-5	2.4123811e1	7.5789852e-1	
2023-10-20	0:36:46	-2.20907e1	-1.26360e-2	-2.73149e2	5.16201e1	7.11547e1	-4.6207904e-3	-1.0085105e-4	2.4138917e1	7.7146348e-1	
2023-10-20	0:36:46	-2.18986e1	-2.14844e-2	-2.73149e2	5.16167e1	7.11205e1	-4.5772790e-3	-1.7154216e-4	2.4150667e1	7.6896853e-1	
2023-10-20	0:36:47	-2.23085e1	-2.32411e-2	-2.73149e2	5.16168e1	7.11237e1	-4.6653747e-3	-1.8560886e-4	2.4134721e1	7.5561056e-1	
2023-10-20	0:36:47	-2.24599e1	-1.95667e-2	-2.73149e2	5.16167e1	7.11584e1	-4.7003030e-3	-1.5628337e-4	2.4150667e1	7.5408959e-1	
2023-10-20	0:36:48	-2.24599e1	-1.95667e-2	-2.73149e2	5.16167e1	7.11584e1	-4.7003030e-3	-1.5628337e-4	2.4150667e1	7.5408959e-1	
2023-10-20	0:36:48	-2.24085e1	-1.44479e-2	-2.73149e2	5.16168e1	7.11187e1	-4.6864748e-3	-1.1527538e-4	2.4143953e1	7.5695104e-1	
2023-10-20	0:36:49	-2.24085e1	-1.44479e-2	-2.73149e2	5.16168e1	7.11187e1	-4.6864748e-3	-1.1527538e-4	2.4143953e1	7.5695104e-1	
2023-10-20	0:36:49	-2.27506e1	-1.06366e-2	-2.73149e2	5.16167e1	7.11542e1	-4.7624111e-3	-8.4877014e-5	2.4159059e1	7.6158638e-1	
2023-10-20	0:36:50	-2.18983e1	-2.40222e-2	-2.73149e2	5.16134e1	7.11470e1	-4.5790672e-3	-1.9192695e-4	2.4133882e1	7.6617622e-1	
2023-10-20	0:36:50	-2.14441e1	-2.05574e-2	-2.73149e2	5.16168e1	7.11317e1	-4.4807195e-3	-1.6415119e-4	2.4143114e1	7.5552697e-1	
2023-10-20	0:36:51	-2.14441e1	-2.05574e-2	-2.73149e2	5.16168e1	7.11317e1	-4.4807195e-3	-1.6415119e-4	2.4143114e1	7.5552697e-1	
2023-10-20	0:36:51	-2.18080e1	-1.35477e-2	-2.73149e2	5.16201e1	7.11452e1	-4.5595169e-3	-1.0812282e-4	2.4126329e1	7.6334438e-1	
2023-10-20	0:36:52	-2.16870e1	-1.14145e-2	-2.73149e2	5.16134e1	7.11412e1	-4.5334100e-3	-9.1075897e-5	2.4166612e1	7.6679444e-1	
2023-10-20	0:36:52	-2.20940e1	-1.76512e-2	-2.73149e2	5.16168e1	7.11322e1	-4.6199560e-3	-1.4090538e-4	2.4143953e1	7.5544214e-1	
2023-10-20	0:36:53	-2.25470e1	-1.99390e-2	-2.73149e2	5.16201e1	7.11592e1	-4.7190189e-3	-1.5926361e-4	2.4148149e1	7.5751442e-1	
2023-10-20	0:36:53	-2.20717e1	-2.65186e-2	-2.73149e2	5.16167e1	7.11577e1	-4.6169757e-3	-2.1195411e-4	2.4140596e1	7.7007818e-1	
2023-10-20	0:36:54	-2.20717e1	-2.65186e-2	-2.73149e2	5.16167e1	7.11577e1	-4.6169757e-3	-2.1195411e-4	2.4140596e1	7.7007818e-1	
2023-10-20	0:36:54	-2.24989e1	-1.37004e-2	-2.73149e2	5.16134e1	7.11252e1	-4.7063827e-3	-1.0931491e-4	2.4180879e1	7.5358633e-1	
2023-10-20	0:36:55	-2.27234e1	-8.79976e-3	-2.73149e2	5.16201e1	7.11630e1	-4.7571659e-3	-7.0214271e-5	2.4133882e1	7.5217027e-1	
2023-10-20	0:36:55	-2.18917e1	-1.87584e-2	-2.73149e2	5.16167e1	7.11729e1	-4.5794248e-3	-1.4984607e-4	2.4148988e1	7.6552982e-1	
2023-10-20	0:36:56	-2.14403e1	-1.94827e-2	-2.73149e2	5.16168e1	7.11387e1	-4.4803619e-3	-1.5556812e-4	2.4159898e1	7.7570352e-1	
2023-10-20	0:36:56	-2.20014e1	-1.69118e-2	-2.73149e2	5.16201e1	7.11077e1	-4.5983791e-3	-1.3494491e-4	2.4172487e1	7.7559232e-1	
2023-10-20	0:36:57	-2.20014e1	-1.69118e-2	-2.73149e2	5.16201e1	7.11077e1	-4.5983791e-3	-1.3494491e-4	2.4172487e1	7.7559232e-1	
2023-10-20	0:36:57	-2.26210e1	-1.26400e-2	-2.73149e2	5.16168e1	7.11315e1	-4.7329664e-3	-1.0085105e-4	2.4168291e1	7.5322351e-1	
